0dd94f9c32d7306d1d16d7e1d62fc7dc,"Terminal Sound System","Lords of the Living Masters of the Dead","Nachtmystium β€” Dawn Over the Ruins of Jerusalem";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"An Autumn for Crippled Children","Past Tense","Nachtmystium β€” Dawn Over the Ruins of Jerusalem";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Olan Mill","Cultivator","Olan Mill β€” Hiraeth";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Olan Mill","Echo of Tomorrow","Olan Mill β€” Hiraeth";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Olan Mill","Nature For Equal Rights","Olan Mill β€” Hiraeth";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Olan Mill","Neutrino","Olan Mill β€” Hiraeth";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Olan Mill","Soft Furnishngs","Olan Mill β€” Hiraeth";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Red Sparowes","A Brief Moment of Clarity Broke Through the Deafening Hum, but It Was Too Late","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","A Delicate Sense of Balance","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Red Sparowes","Alone and Unaware, the Landscape Was Transformed in Front of Our Eyes","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","Aurora Borealis","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","Autumn into Summer","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","Bliss in Concrete","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Red Sparowes","Buildings Began to Stretch Wide Across the Sky, and the Air Filled with a Reddish Glow","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","City of Echoes","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","Dead Between the Walls","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","Far from Fields","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","Last Day of Winter","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","Lost in the Headlights","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","March to the Sea","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Red Sparowes","Mechanical Sounds Cascaded Through the City Walls and Everyone Reveled in Their Ignorance","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Red Sparowes","Our Happiest Days Slowly Began to Turn into Dust","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","Red Ran Amber","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","Sirius","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","Spaceship Broken-Parts Needed","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Red Sparowes","The Sixth Extinction Crept up Slowly, Like Sunlight Through the Shutters, as We Looked Back in Regret...","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Red Sparowes","The Soundless Dawn Came Alive as Cities Began to Mark the Horizon","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","Winds With Hands","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pelican","β€Ά","Pelican β€” City of Echoes";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Boy Constrictor","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Carrion Fairy","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Crawl of Time","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Crippled Horses","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Dead Carnations","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Downpour Girl","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Gravedancer","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Intro","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Lost Cause","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Pretty In Casts","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Restraining Order Blues","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Scarlet Hourglass","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Soft Assassin","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Song of Filth","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Sourheart","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Terrifyer","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","The Gentleman","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Thumbsucker","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Torture Ballad","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Towering Flesh","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pig Destroyer","Verminess","Pig Destroyer β€” Terrifyer";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pixelord","Equis","Pixelord β€“ Puzzles";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pixelord","Equis - Monky Remix","Pixelord β€“ Puzzles";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pixelord","Kiwi Dream","Pixelord β€“ Puzzles";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pixelord","Kiwi Dream - Kastle Remix","Pixelord β€“ Puzzles";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pixelord","Kiwi Dream - Milyoo Remix","Pixelord β€“ Puzzles";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pixelord","Oh Lord","Pixelord β€“ Puzzles";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pixelord","Oh Lord - Submerse Remix","Pixelord β€“ Puzzles";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pixelord","Oh Lord - VVV Remix","Pixelord β€“ Puzzles";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pixelord","Vulvatron","Pixelord β€“ Puzzles";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pixelord","Vulvatron - Moresounds Remix","Pixelord β€“ Puzzles";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Pixelord","Vulvatron - SRC Remix","Pixelord β€“ Puzzles";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Planning For Burial","29 August 2012","Planning For Burial β€“ Desideratum";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Planning For Burial","Desideratum","Planning For Burial β€“ Desideratum";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Planning For Burial","Golden","Planning For Burial β€“ Desideratum";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Planning For Burial","Purple","Planning For Burial β€“ Desideratum";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Planning For Burial","Where You Rest Your Head at Night","Planning For Burial β€“ Desideratum";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Sailors With Wax Wings","And Clash And Clash Of Hoof And Heel","Sailors With Wax Wings β€“ Sailors With Wax Wings";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Sailors With Wax Wings","God Fashioned The Ship Of The World Carefully","Sailors With Wax Wings β€“ Sailors With Wax Wings";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Sailors With Wax Wings","If I Should Cast Off This Tattered Coat","Sailors With Wax Wings β€“ Sailors With Wax Wings";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Sailors With Wax Wings","Soft Gardens Near The Sun, Keep Your Distant Beauty","Sailors With Wax Wings β€“ Sailors With Wax Wings";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Sailors With Wax Wings","Strange That I Should Have Grown So Suddenly Blind","Sailors With Wax Wings β€“ Sailors With Wax Wings";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Sailors With Wax Wings","There Came A Drooping Maid With Violets","Sailors With Wax Wings β€“ Sailors With Wax Wings";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Sailors With Wax Wings","There Was One Who Sought A New Road","Sailors With Wax Wings β€“ Sailors With Wax Wings";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Sailors With Wax Wings","Yes, I Have A Thousand Tongues, And Nine And Ninety-Nine Lie","Sailors With Wax Wings β€“ Sailors With Wax Wings";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Intrusion","A Night to Remember","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Bvdub","A Quiet Doorway Awaits","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Intrusion","Angel Version","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Intrusion","Intrusion Dub","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Intrusion","Little Angel","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Intrusion","Montego Bay","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Bvdub","Morning Rituals","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Intrusion","Reflection","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Bvdub","Sanctuary","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Intrusion","Seduction","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Bvdub","The Past Disappears","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Bvdub","These Walls Will Always Remember (For Dani)","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Bvdub","Towers Rise To The Sky","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Intrusion","Tswana Dub","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Intrusion","Twilight","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Intrusion","Under the Ocean","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Bvdub","We Move As One","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Rod Modell","aloeswood","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Rod Modell","body sonic","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Rod Modell","cloud over","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Rod Modell","hotel chez moi","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Rod Modell","into day","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Rod Modell","morning again","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Rod Modell","red light","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Rod Modell","subway","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Rod Modell","temple","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Rod Modell","ultraviolet world","Steven Hitchell - The Seduction of Silence";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","36","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","A.D.D. (American Dream Denial)","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","ATWA","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Aerials","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Arto","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Boom!","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Bounce","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Bubbles","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","CUBErt","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Chic 'N' Stu","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Chop Suey!","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","DDevil","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Darts","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Deer Dance","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Ego Brain","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","F**k The System","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Forest","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Highway Song","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","I-E-A-I-A-I-O","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Innervision","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Jet Pilot","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Know","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Mind","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Mr. Jack","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Needles","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","NΓΌguns","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","P.L.U.C.K.","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Peephole","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Pictures","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Prison Song","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Psycho","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Roulette","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Science","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Shimmy","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Soil","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Spiders","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Streamline","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Sugar","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Suggestions","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Suite-Pee","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Thetawaves","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","Toxicity","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","War?","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"System Of A Down","X","System Of A Down β€” System Of A Down";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Amorphous Androgynous","Auto Pimp","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Barbola Work","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Bolt1","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Bolt2","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Bolt3","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Bolt4","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Bolt5","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Bolt6","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Bolt7","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Chase The Manhattan","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Chesh","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","End Of Time","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Amorphous Androgynous","Ephidrena","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Amorphous Androgynous","Fat Cat","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Frisbee Skip","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Further Harm","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Amorphous Androgynous","In Mind","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Amorphous Androgynous","Liquid Insects","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Amorphous Androgynous","Mountain Goat","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Nommo","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Amorphous Androgynous","Pod Room","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Pot Noddle","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Psil-cosyin","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Raxmus","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Amorphous Androgynous","Swab","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Tahr","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Black Dog","Utopian Dream","The Amorphous Androgynous β€” Tales Of Ephidrina";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","A Dark Knight","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","A Little Push","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","Agent Of Chaos","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","Aggressive Expansion","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","Always A Catch","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","And I Thought My Jokes Were Bad","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","Blood On My Hands","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","Harvey Two-Face","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","I Am The Batman","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","I'm Not A Hero","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","Introduce A Little Anarchy","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","Like A Dog Chasing Cars","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","Watch The World Burn","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"Hans Zimmer & James Newton Howard","Why So Serious?","The Dark Knight - Original Motion Picture Soundtrack β€” The Dark Knight - Original Motion Picture Soundtrack";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","82588","The Dillinger Escape Plan β€” Miss Machine";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","Baby's First Coffin","The Dillinger Escape Plan β€” Miss Machine";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","Crutch Field Tongs","The Dillinger Escape Plan β€” Miss Machine";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","Highway Robbery","The Dillinger Escape Plan β€” Miss Machine";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","Lurch","The Dillinger Escape Plan β€” Miss Machine";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","Nong Eye Gong","The Dillinger Escape Plan β€” Miss Machine";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","Panasonic Youth","The Dillinger Escape Plan β€” Miss Machine";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","Phone Home","The Dillinger Escape Plan β€” Miss Machine";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","Setting Fire to Sleeping Giants","The Dillinger Escape Plan β€” Miss Machine";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","Sunshine the Werewolf","The Dillinger Escape Plan β€” Miss Machine";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","The Perfect Design","The Dillinger Escape Plan β€” Miss Machine";;;;
0dd94f9c32d7306d1d16d7e1d62fc7dc,"The Dillinger Escape Plan","Unretrofied","The Dillinger Escape Plan β€” Miss Machine";;;;
